idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC3,eduHighestFatherC3,statInterviewYear,healthWbScore0to36,scghq2_dv,labHrsWorkWeek,labHrsWorkWeekL1,labC4,healthPsyDstrss0to12,demAdultChildFlag,labWageHrly,labWageHrlyL1,wealthOPMembers,wealthPPMembers,careNeedFlag,careHrsFormal,careHrsInformal,careFormalX,careHrsProvidedWeek,yBenReceivedFlag,yBenNonUCReceivedFlag,yBenUCReceivedFlag,yCapitalPersMonth,yPensPersGrossMonth,healthMentalMcs,healthPhysicalPcs,healthMentalPartnerMcs,healthPhysicalPartnerPcs,demLifeSatScore0to10,demEthnC4,demEthnC6,labUnempFlag,yFinDstrssFlag,labEmpNyear,demRgn,yHhQuintilesMonthC5,wealthPrptyFlag,wgtHhCross,wealthTotValue,wealthPensValue,wealthPrptyValue,wealthMortgageDebtValue,yDispMonth
3633,4468,8115,8116,-9,-9,1,1,64,0,0,0,2,2,-9,0,4,0,6.879096,7.0712547,8,6,104.11345,0,2,2,2019,7,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7090201,7.2578259,61.27,46.03,57.16,56.15,1.666666666666667,1,1,0,0,9,12,4,1,1249,400990.94,336607.19,66247.688,0,2436.4663
3633,4468,8116,8115,-9,-9,1,0,58,0,0,0,1,1,-9,0,4,8.2349176,8.1874428,0,8,-6,64.351112,0,3,3,2019,11,0,37,37,1,0,0,11.533582,11.533582,0,0,0,0,0,0,14.5,0,0,0,0,0,57.16,56.15,61.27,46.03,8.333333333333334,1,1,0,0,9,12,4,1,1249,400990.94,336607.19,66247.688,0,2436.4663
3634,4469,8117,8118,-9,-9,1,1,70,0,0,0,2,2,-9,0,3,7.7967129,8.1979055,7.0555062,43,7,-81.827332,0,2,3,2019,8,0,42,50,1,0,0,6.5466404,6.5466404,0,0,0,0,0,0,0,1,1,0,7.1851187,6.7573752,55.29,43.33,55.93,52.62,8.333333333333334,1,1,0,0,12,10,4,1,931.5,533367.25,336051.19,158989.78,0,3462.312
3634,4469,8118,8117,-9,-9,1,0,63,0,0,0,3,3,-9,0,4,7.2880712,7.0282731,0,43,-7,-39.018143,0,3,3,2019,8,0,20,15,1,0,0,7.384366,7.384366,0,0,0,0,0,0,0,1,1,0,0,0,55.93,52.62,55.29,43.33,8.333333333333334,1,1,0,0,12,10,4,1,931.5,533367.25,336051.19,158989.78,0,3462.312
3635,4470,8119,8120,-9,-9,1,1,62,0,0,0,1,1,-9,0,2,0,6.6836572,7.0435219,9,0,110.59352,0,3,3,2019,24,12,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7090425,6.9247961,38.1,35.5,40.38,34.42,3.333333333333333,2,3,0,0,10,6,2,1,1372,570167.94,435997.34,0,0,1043.6768
3635,4470,8120,8119,-9,-9,1,0,62,0,0,0,1,1,-9,0,2,0,6.5507603,6.5333104,9,0,-11.185455,0,-9,-9,2019,20,8,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9208469,6.7483048,40.38,34.42,38.1,35.5,3.333333333333333,2,3,0,0,0,6,2,1,1372,570167.94,435997.34,0,0,1043.6768
3636,4471,8121,8122,-9,-9,1,0,56,0,0,0,2,2,-9,0,4,8.0549355,8.0072622,0,5,-5,-84.196754,0,3,1,2019,6,0,38,38,1,0,0,9.9285927,9.9285927,0,0,0,0,0,0,2,0,0,0,4.679615,0,57.16,56.15,42.43,53.14,6.666666666666667,1,1,0,0,10,7,5,1,824.5,5552117,811064.5,3325395,0,3558.8198
3636,4471,8122,8121,-9,-9,1,1,61,0,0,0,3,3,-9,0,4,8.5404234,8.6429415,6.0436907,5,5,-33.188572,0,-9,-9,2019,11,0,40,45,1,0,0,14.318118,14.318118,0,0,0,0,0,0,0,0,0,0,5.5194941,6.3185248,42.43,53.14,57.16,56.15,5,1,1,0,0,2,7,5,1,824.5,5552117,811064.5,3325395,0,3558.8198
3637,4472,8123,8124,-9,-9,1,1,35,0,0,0,2,2,-9,0,4,7.9955344,8.0116682,0,2,10,-36.347591,0,-9,-9,2019,9,1,45,47,1,1,0,8.0510387,8.0510387,2,0,0,0,0,2.1241457,0,0,0,0,2.6143105,0,52.82,53.97,21.4,48.75,8.333333333333334,1,1,0,0,11,6,4,0,369.5,7566.1426,186922.44,0,0,2799.1406
3637,4472,8124,8123,-9,-9,1,0,25,0,0,0,2,2,-9,0,2,7.9574699,7.8671155,0,2,-10,108.87617,0,2,2,2019,22,9,42,41,1,9,0,6.9093766,6.9093766,2,0,0,0,0,0,2,0,0,0,2.2425597,0,21.4,48.75,52.82,53.97,8.333333333333334,1,1,0,0,7,6,4,0,369.5,7566.1426,186922.44,0,0,2799.1406
3638,4473,8125,-9,-9,-9,1,1,52,0,0,0,2,2,-9,0,2,0,6.7260723,6.9025569,0,0,-751.32733,0,3,1,2019,13,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6987758,40.48,45.26,-9,-9,3.333333333333333,1,1,0,1,7,7,2,1,164,2213189.5,0,1725608,0,304.36719
3639,4474,8126,8128,-9,-9,1,1,47,0,1,0,3,3,-9,0,3,7.1954055,7.2439747,0,2,1,96.6576,0,2,2,2019,6,0,35,35,1,0,0,4.1100321,4.1100321,0,0,0,0,0,0,0,1,1,0,0,0,55.96,49.93,50,55,6.666666666666667,1,1,0,0,10,5,3,0,372,6131.1274,0,0,0,1450.0054
3639,4474,8127,-9,8128,8126,1,1,9,0,1,1,3,0,-9,0,4,0,0,0,0,0,-1068.1107,-9,2,3,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,60,-9,-9,7,1,1,-9,0,0,5,3,0,372,6131.1274,0,0,0,1450.0054
3639,4474,8128,8126,-9,-9,1,0,46,0,1,0,2,2,-9,0,4,7.422339,7.385891,0,2,-1,-12.675469,0,-9,-9,2019,10,0,10,20,1,1,0,19.363348,19.363348,0,0,0,0,0,0,0,1,1,0,0,0,50,55,55.96,49.93,8,4,1,0,0,1,5,3,0,372,6131.1274,0,0,0,1450.0054
3640,4475,8129,-9,-9,-9,1,0,50,0,1,0,1,1,-9,0,3,8.8637342,8.7786636,0,0,0,-846.95178,0,2,2,2019,13,3,35,37,1,3,0,24.266827,24.266827,1,0,0,0,0,0,0,1,1,0,0,0,29.24,60.65,-9,-9,8.333333333333334,1,1,0,0,12,12,5,1,380,420311.41,471281.78,99501.594,72103.742,2916.4744
3641,4476,8130,8131,-9,-9,1,0,56,0,0,0,1,1,-9,0,5,9.7681618,9.8380804,7.2331977,33,-11,-107.77794,0,3,2,2019,6,0,45,50,1,0,0,42.453922,42.453922,0,0,0,0,0,0,2,1,1,0,7.0280585,7.2209878,54.1,59.11,54.2,57.49,8.333333333333334,1,1,0,0,10,9,5,1,537.5,3333565.8,1452864,1411411.1,118396.14,23250.975
3641,4476,8131,8130,-9,-9,1,1,67,0,0,0,1,1,-9,0,4,0,9.4610901,9.4486113,32,11,-147.47472,0,2,2,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,7.3497829,9.2056255,54.2,57.49,54.1,59.11,8.333333333333334,1,1,0,0,7,9,5,1,537.5,3333565.8,1452864,1411411.1,118396.14,23250.975
3641,4477,8132,-9,8130,8131,1,0,26,0,0,0,1,1,-9,0,4,8.2350531,8.5538292,0,0,0,-979.66528,0,1,2,2019,9,1,42,40,1,1,1,12.7096,12.7096,1,0,0,0,0,0,0,1,1,0,0,0,54.2,57.49,-9,-9,8.333333333333334,1,1,0,0,6,9,5,1,924,13404.828,-29509.92,0,0,1586.6235
3641,4478,8133,-9,8130,8131,1,0,22,0,0,0,1,1,-9,0,3,8.1552992,7.9648099,0,0,0,-1051.3848,0,1,1,2019,10,0,41,0,1,0,1,10.086299,10.086299,1,0,0,0,0,0,0,1,1,0,0,0,50.11,55.32,-9,-9,8.333333333333334,1,1,0,0,4,9,4,1,624,25731.977,-63002.547,0,0,1787.2059
3642,4479,8134,-9,-9,-9,1,0,79,0,0,0,3,3,-9,0,1,0,6.1393805,5.8486514,0,0,-981.36035,0,3,3,2019,20,9,0,0,4,9,0,0,0,0,0,1,1.9810307,0,23.569914,7,1,1,0,0,6.1335893,41.63,23.08,-9,-9,8.333333333333334,1,1,0,0,0,11,2,0,95,115132.59,52021.871,72967.594,0,695.87091
3643,4480,8135,8136,-9,-9,1,1,78,0,0,0,2,2,-9,0,2,0,7.9857292,8.0476389,42,8,45.244274,0,2,3,2019,9,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.1252187,7.7556973,54.85,29.1,44.51,46.01,8.333333333333334,1,1,0,0,0,9,3,1,1980,3878528,447111.31,985770.56,0,2509.8936
3643,4480,8136,8135,-9,-9,1,0,70,0,0,0,2,2,-9,0,3,0,0,0,42,-8,-138.03387,0,2,-9,2019,14,4,0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,1,0,1.1040545,0,44.51,46.01,54.85,29.1,8.333333333333334,1,1,0,0,0,9,3,1,1980,3878528,447111.31,985770.56,0,2509.8936
3644,4481,8137,8139,-9,-9,1,0,40,0,1,0,1,1,-9,1,2,6.308423,6.0760436,0,9,-16,-39.507294,0,-9,-9,2019,12,0,32,20,1,0,0,1.9036673,1.9036673,2,0,0,0,0,0,94,1,1,0,0,0,52.08,42.73,54.37,54.8,6.666666666666667,1,1,0,0,6,9,4,1,345.33334,524151.19,87283.789,437289.56,109288.95,3105.5515
3644,4481,8138,-9,8137,8139,1,1,8,0,1,1,3,0,-9,0,4,0,0,0,0,0,-976.75519,-9,1,2,2019,11,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,7,1,1,-9,0,0,9,4,1,345.33334,524151.19,87283.789,437289.56,109288.95,3105.5515
3644,4481,8139,8137,-9,-9,1,1,56,0,1,0,2,2,-9,0,3,9.0556583,8.7610035,0,9,16,-40.111153,0,3,2,2019,5,0,43,47,1,0,0,15.700673,15.700673,2,0,0,0,0,0,71.5,1,1,0,0,0,54.37,54.8,52.08,42.73,8.333333333333334,1,1,0,0,10,9,4,1,345.33334,524151.19,87283.789,437289.56,109288.95,3105.5515
3645,4482,8140,8141,-9,-9,1,1,63,0,0,0,2,2,-9,0,4,8.7747583,8.8157387,4.7578464,6,-1,28.784004,0,-9,-9,2019,8,0,45,45,1,0,0,18.418522,18.418522,0,0,0,0,0,0,0,0,0,0,8.0904036,5.0175152,57.16,56.15,52.23,55.6,10,1,1,0,0,9,5,5,1,402,2442416.5,1927246.8,523026.88,176247.58,6088.7305
3645,4482,8141,8140,-9,-9,1,0,64,0,0,0,1,1,-9,0,4,6.2027974,8.4326782,8.5081396,6,1,50.303669,0,1,1,2019,9,0,36,-9,1,0,0,1.6491177,1.6491177,0,0,0,0,0,0,0,0,0,0,2.6867769,8.2799959,52.23,55.6,57.16,56.15,8.333333333333334,1,1,0,0,6,5,5,1,402,2442416.5,1927246.8,523026.88,176247.58,6088.7305
3646,4483,8142,-9,-9,-9,1,1,68,0,0,0,1,1,-9,0,4,0,7.9013114,8.218317,0,0,-948.21222,0,1,1,2019,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3592925,7.7636538,56.35,51,-9,-9,8.333333333333334,1,1,0,0,0,12,4,1,539,1028380.1,486713.38,121649,0,1842.9938
3647,4484,8143,-9,-9,-9,1,0,68,0,0,0,3,3,-9,0,3,0,6.5436716,5.8707857,0,0,-1038.2759,0,3,3,2019,12,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.3691325,50.68,53.7,-9,-9,8.333333333333334,1,1,0,0,0,12,2,1,139,117311.15,77436.414,0,0,1177.8704
3648,4485,8144,-9,-9,-9,1,1,18,0,0,1,2,0,0,0,5,0,4.2580891,4.281251,0,0,-917.93402,-9,2,-9,2019,12,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8184433,0,47.58,56.73,-9,-9,6.666666666666667,1,1,0,0,0,6,2,1,705,-52719.129,0,0,0,70.475304
3649,4486,8145,8147,-9,-9,1,0,34,0,2,0,3,3,-9,0,3,7.3853292,7.6091061,0,16,-17,100.26173,0,2,2,2019,4,0,36,36,1,0,0,6.6152806,6.6152806,2,1,0,0,0,0,0,1,1,0,0,0,49.86,52.97,65,36.32,10,1,1,0,0,7,4,5,1,1192,725981.5,606915.13,258314.5,86332.641,6056.332
3649,4486,8146,-9,8145,8147,1,0,10,0,2,1,3,0,-9,0,5,0,0,0,0,0,-983.2442,-9,3,2,2019,11,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,46,62,-9,-9,7,1,1,-9,0,0,4,5,1,1192,725981.5,606915.13,258314.5,86332.641,6056.332
3649,4486,8147,8145,-9,-9,1,1,51,0,2,0,2,2,-9,0,5,9.7295017,9.8290358,0,16,17,37.895275,0,3,2,2019,9,0,55,53,1,0,0,33.676254,33.676254,2,1,0,0,0,0,0,1,1,0,0,0,65,36.32,49.86,52.97,8.333333333333334,1,1,0,0,12,4,5,1,1192,725981.5,606915.13,258314.5,86332.641,6056.332
3649,4486,8148,-9,8145,8147,1,1,8,0,2,1,3,0,-9,0,4,0,0,0,0,0,-922.90948,-9,3,2,2019,11,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,7,1,1,-9,0,0,4,5,1,1192,725981.5,606915.13,258314.5,86332.641,6056.332
3650,4487,8149,8150,-9,-9,1,0,51,0,0,0,2,2,-9,0,5,8.3031502,8.3339262,5.4448061,2,8,80.066673,-9,2,2,2019,7,0,100,0,1,0,0,3.912323,3.912323,2,0,0,0,0,0,0,0,0,0,4.7590928,6.2656813,62.39,56.71,42.46,47.87,10,1,1,0,0,11,9,5,0,531,1484872.9,1192573.3,293819.72,73884.859,3802.5605
3650,4487,8150,8149,-9,-9,1,1,43,0,0,0,1,1,-9,0,3,8.5880394,8.7438393,0,2,-8,-67.506493,0,-9,-9,2019,22,8,46,70,1,8,0,13.746006,13.746006,2,0,0,0,0,0,0,0,0,0,0,0,42.46,47.87,62.39,56.71,3.333333333333333,1,1,0,0,4,9,5,0,531,1484872.9,1192573.3,293819.72,73884.859,3802.5605
3651,4488,8151,-9,-9,-9,1,0,70,0,0,0,2,2,-9,0,3,0,0,0,0,0,-1025.2229,0,-9,-9,2019,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,55.27,44.81,-9,-9,10,1,1,0,0,1,8,1,0,147,-17627.971,0,0,0,1999.688
3652,4489,8152,-9,-9,-9,1,0,49,0,0,0,1,1,-9,0,2,8.5990553,8.3563814,0,0,0,-1035.9066,0,2,3,2019,21,9,35,35,1,9,0,19.135208,19.135208,0,0,0,0,0,0,0,0,0,0,3.6476502,0,14.94,55.75,-9,-9,0,1,1,0,0,11,7,5,1,1017,-9728.8301,-43589.137,0,0,1477.1614
3653,4490,8153,8154,-9,-9,1,0,52,1,2,0,1,1,-9,1,2,0,0,0,5,9,-6.8657885,0,-9,-9,2019,10,2,0,0,3,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,58.18,12.5,57.06,57.76,10,1,1,0,1,0,11,3,0,154.5,658668.75,128930.53,342730.34,42153.289,2901.4202
3653,4490,8154,8153,-9,-9,1,1,43,1,2,0,2,2,-9,0,5,8.484107,8.2496452,0,5,0,65.301292,0,2,2,2019,6,0,46,45,1,0,0,12.915138,12.915138,0,2,0,0,0,0,0,1,1,0,0,0,57.06,57.76,58.18,12.5,10,1,1,0,0,7,11,3,0,154.5,658668.75,128930.53,342730.34,42153.289,2901.4202
3653,4491,8155,-9,8153,8154,1,0,18,1,2,0,2,2,1,0,3,6.7315874,6.6363368,0,0,0,-941.28857,-9,1,2,2019,6,0,25,0,1,0,1,3.1404946,3.1404946,0,0,0,0,0,0,14.5,1,1,0,0,0,60.05,45.35,-9,-9,10,1,1,0,0,1,11,2,0,397,-17871.838,0,0,0,178.88199
3653,4491,8156,-9,8155,-9,1,0,0,1,2,1,3,0,-9,0,4,0,0,0,0,0,-927.09125,-9,2,-9,2019,12,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,1,1,-9,0,0,11,2,0,397,-17871.838,0,0,0,178.88199
3654,4492,8157,8158,-9,-9,1,1,30,0,0,0,2,2,-9,0,3,8.0797653,8.1297407,0,4,-2,81.387146,0,2,2,2019,12,1,40,40,1,1,0,12.690471,12.690471,2,0,0,0,0,0,0,0,0,0,0,0,52,54.51,48.87,58.55,8.333333333333334,1,1,0,0,7,2,5,1,321,208281.5,43169.457,197832.34,145371.81,3504.582
3654,4492,8158,8157,-9,-9,1,0,32,0,0,0,1,1,-9,0,4,8.482728,8.8375092,0,4,2,93.175484,0,-9,-9,2019,12,1,39,38,1,1,0,16.865828,16.865828,2,0,0,0,0,0,0,0,0,0,2.4346592,0,48.87,58.55,52,54.51,8.333333333333334,1,1,0,0,3,2,5,1,321,208281.5,43169.457,197832.34,145371.81,3504.582
3655,4493,8159,8160,-9,-9,1,1,28,0,0,0,2,2,-9,0,5,8.2064219,7.948091,0,5,-2,23.391712,0,-9,-9,2019,7,0,40,40,1,0,0,9.4695578,9.4695578,2,0,0,0,0,0,0,0,0,0,7.8199234,0,58.59,54.25,40.62,50.11,10,1,1,0,0,9,9,5,1,468.5,178445.02,151131.63,233186.22,128384.19,6110.2983
3655,4493,8160,8159,-9,-9,1,0,30,0,0,0,1,1,-9,0,4,8.495862,8.5608072,0,5,2,-33.991852,0,-9,-9,2019,19,7,70,55,1,7,0,8.84653,8.84653,2,0,0,0,0,0,0,0,0,0,8.2213287,0,40.62,50.11,58.59,54.25,6.666666666666667,1,1,0,0,6,9,5,1,468.5,178445.02,151131.63,233186.22,128384.19,6110.2983
3656,4494,8161,8162,-9,-9,1,0,58,0,0,0,1,1,-9,0,3,8.4704695,8.4432602,0,38,1,6.9589791,0,2,1,2019,17,7,25,27,1,7,0,16.722618,16.722618,1,2,0,0,0,0,0,0,0,0,5.0009379,0,38.51,59.43,57.16,56.15,8.333333333333334,1,1,0,0,8,9,5,1,290.5,1512690.9,885042.13,457743.91,0,4721.4023
3656,4494,8162,8161,-9,-9,1,1,57,0,0,0,1,1,-9,0,4,8.7856979,9.1994781,0,38,-1,181.59985,0,3,3,2019,8,0,60,50,1,0,0,17.551563,17.551563,1,2,0,0,0,0,0,0,0,0,1.2784833,0,57.16,56.15,38.51,59.43,8.333333333333334,1,1,0,0,8,9,5,1,290.5,1512690.9,885042.13,457743.91,0,4721.4023
3657,4495,8163,-9,-9,-9,1,1,46,0,0,0,2,2,-9,0,2,8.293849,8.2712479,0,0,0,-1041.5906,0,-9,-9,2019,11,0,45,45,1,0,0,11.933497,11.933497,0,0,0,0,0,0,0,0,0,0,0,0,56.98,51.33,-9,-9,5,1,1,0,0,9,6,4,1,372,72378.258,76628.344,174675.64,0,2047.0547
3658,4496,8164,8165,-9,-9,1,0,34,0,2,0,1,1,-9,0,4,0,0,0,1,-2,-71.748955,1,2,1,2019,14,2,0,25,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,44.02,60.7,48.53,58.91,8.333333333333334,1,1,0,0,9,7,3,1,201,80413.68,10396.541,0,0,1913.0476
3658,4496,8165,8164,-9,-9,1,1,36,0,2,0,2,2,-9,0,4,8.7400789,8.7177525,0,1,2,-118.89759,-9,-9,-9,2019,11,1,38,0,1,1,0,16.582951,16.582951,1,0,0,0,0,0,0,1,1,0,0,0,48.53,58.91,44.02,60.7,8.333333333333334,1,1,0,0,9,7,3,1,201,80413.68,10396.541,0,0,1913.0476
3659,4497,8166,-9,-9,-9,1,0,44,0,0,0,2,2,-9,0,2,7.9020371,7.7932701,0,0,0,-1068.6394,0,-9,-9,2019,24,9,31,31,1,9,0,9.8184538,9.8184538,1,0,0,0,0,0,0,1,1,0,0,0,21.71,57.89,-9,-9,1.666666666666667,4,2,0,1,11,2,3,0,356,129529.86,11952.994,135762.3,49947.719,1584.0269
3660,4498,8167,8168,-9,-9,1,1,56,0,0,0,2,2,-9,0,4,7.6609859,7.794662,0,37,4,198.17947,0,3,3,2019,9,0,45,40,1,0,0,4.3430276,4.3430276,0,0,0,0,0,0,0,1,1,0,.1832096,0,54,54,40.68,31.79,8,1,1,0,0,1,9,3,0,321.5,973439.88,431927.97,475229.97,0,1415.3545
3660,4498,8168,8167,-9,-9,1,0,52,0,0,0,2,2,-9,1,2,0,0,0,37,-4,16.491577,0,3,3,2019,20,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40.68,31.79,54,54,3.333333333333333,1,1,0,0,6,9,3,0,321.5,973439.88,431927.97,475229.97,0,1415.3545
3661,4499,8169,-9,-9,-9,1,0,87,0,0,0,1,1,-9,0,2,0,8.0525112,7.6976085,0,0,-987.08356,0,3,2,2019,16,5,0,0,4,5,0,0,0,0,0,1,5.184988,0,50.860374,0,1,1,0,5.6018295,7.4010653,39.91,22.6,-9,-9,6.666666666666667,1,1,0,0,0,11,4,1,247,210493.86,277314.03,60083.563,0,2639.323
3662,4500,8170,-9,-9,-9,1,1,77,0,0,0,3,3,-9,0,5,0,7.4602652,7.1212478,0,0,-930.74158,0,-9,-9,2019,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14.5,1,1,0,2.7138281,6.9617009,62.39,56.71,-9,-9,10,1,1,0,0,0,10,3,1,280,340432.53,115433.29,0,0,1207.1898
3663,4501,8171,-9,-9,-9,1,1,40,0,0,0,1,1,-9,0,4,9.3673325,9.4693842,0,0,0,-1023.8709,0,2,1,2019,15,3,43,50,1,3,0,33.358372,33.358372,1,0,0,0,0,0,0,0,0,0,2.3520658,0,32.37,60.51,-9,-9,3.333333333333333,2,3,0,0,10,6,5,1,1323,110983.05,57731.465,104693.63,58088.074,4897.2881
3664,4502,8172,8173,-9,-9,1,1,47,0,0,0,2,2,-9,0,4,0,0,0,6,-3,0,0,2,2,2019,6,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7184153,0,57.16,56.15,21.47,62.18,8.333333333333334,1,1,0,0,4,6,1,1,533.5,111199.11,0,0,0,-134.06374
3664,4502,8173,8172,-9,-9,1,0,50,0,0,0,2,2,-9,0,2,0,0,0,6,3,0,0,2,2,2019,32,11,0,0,3,11,0,0,0,0,0,0,0,0,0,120,0,0,0,5.0131497,0,21.47,62.18,57.16,56.15,3.333333333333333,1,1,0,0,4,6,1,1,533.5,111199.11,0,0,0,-134.06374
3665,4503,8174,-9,-9,-9,1,1,46,0,0,0,2,2,-9,0,3,8.7730093,8.6188431,0,0,0,-951.14911,0,3,3,2019,5,1,38,37,1,1,0,19.81399,19.81399,1,0,0,0,0,0,0,0,0,0,1.6763322,0,52,54.51,-9,-9,6.666666666666667,1,1,0,0,11,2,5,1,604,332469.94,20693.908,245638.44,76124.047,2271.405
3666,4504,8175,-9,-9,-9,1,0,89,0,0,0,3,3,-9,0,3,0,0,0,0,0,-1003.3134,0,-9,3,2019,11,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,53.64,45.7,-9,-9,10,1,1,0,0,0,2,2,0,135,199623,0,147446.97,0,1376.2427
3667,4505,8176,8177,-9,-9,1,1,55,0,0,0,2,2,-9,0,4,8.5018539,8.4645939,0,5,0,150.95119,0,2,2,2019,7,0,42,41,1,0,0,16.296053,16.296053,1,0,0,0,0,0,2,0,0,0,0,0,51.77,58.57,60.27,49.27,8.333333333333334,1,1,0,0,7,11,5,1,797,657790.63,243013.66,208497.75,0,4139.9287
3667,4505,8177,8176,-9,-9,1,0,55,0,0,0,2,2,-9,0,4,8.6631002,8.5256338,0,5,0,18.627657,0,-9,-9,2019,11,0,42,41,1,0,0,17.038654,17.038654,1,0,0,0,0,0,2,0,0,0,0,0,60.27,49.27,51.77,58.57,1.666666666666667,1,1,0,0,9,11,5,1,797,657790.63,243013.66,208497.75,0,4139.9287
3668,4506,8178,-9,-9,-9,1,0,42,0,2,0,1,1,-9,0,3,7.2931342,7.4906888,6.080894,0,0,-1136.5378,0,2,2,2019,20,8,30,25,1,8,0,5.1445603,5.1445603,0,0,0,0,0,0,0,1,1,0,5.6306963,0,30.11,56.52,-9,-9,1.666666666666667,1,1,0,0,10,12,3,0,1435,-2014.0873,-39793.637,0,0,2115.5366
3668,4506,8179,-9,8178,-9,1,0,6,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1051.9586,-9,1,-9,2019,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,61,-9,-9,7,1,1,-9,0,0,12,3,0,1435,-2014.0873,-39793.637,0,0,2115.5366
3668,4506,8180,-9,8178,-9,1,1,8,0,2,1,3,0,-9,0,4,0,0,0,0,0,-995.96997,-9,1,-9,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,61,-9,-9,7,1,1,-9,0,0,12,3,0,1435,-2014.0873,-39793.637,0,0,2115.5366
3669,4507,8181,-9,-9,-9,1,0,59,0,0,0,2,2,-9,1,2,0,6.5179501,6.3686762,0,0,-1077.4063,0,2,2,2019,24,12,0,0,3,12,0,0,0,0,0,0,0,0,0,42,1,1,0,0,6.587997,31.01,34.74,-9,-9,3.333333333333333,1,1,0,0,0,6,2,0,504,47012.645,-84656.859,167015.95,0,1078.7899
3670,4508,8182,-9,8184,8183,1,0,8,0,1,1,3,0,-9,0,4,0,0,0,0,0,-1017.9637,-9,2,2,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,43,60,-9,-9,7,1,1,-9,0,0,5,4,1,328.66666,15201.386,40219.258,120821.37,71915.422,2695.6277
3670,4508,8183,8184,-9,-9,1,1,38,0,1,0,2,2,-9,0,3,8.3217382,8.2116108,0,9,-1,-86.607925,0,2,2,2019,13,1,43,47,1,1,0,12.367371,12.367371,2,0,0,0,0,0,0,1,1,0,0,0,29.54,58.14,42.28,46.85,3.333333333333333,1,1,0,1,10,5,4,1,328.66666,15201.386,40219.258,120821.37,71915.422,2695.6277
3670,4508,8184,8183,-9,-9,1,0,39,0,1,0,2,2,-9,0,3,7.3677182,7.6620574,0,9,1,75.067856,0,-9,-9,2019,14,3,48,48,1,3,0,4.5694218,4.5694218,2,0,0,0,0,0,0,1,1,0,0,0,42.28,46.85,29.54,58.14,6.666666666666667,1,1,0,0,10,5,4,1,328.66666,15201.386,40219.258,120821.37,71915.422,2695.6277
3671,4509,8185,-9,8186,8187,1,0,12,0,3,1,3,0,-9,0,3,0,0,0,0,0,-1013.1774,-9,1,2,2019,14,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,41,55,-9,-9,6,1,1,-9,0,0,9,4,1,1260.8,3004002,1373949.4,1446900.8,0,3570.3882
3671,4509,8186,8187,-9,-9,1,0,50,0,3,0,1,1,-9,0,4,8.0641098,7.9359069,0,8,-2,116.75729,0,2,3,2019,10,0,30,27,1,0,0,14.306881,14.306881,1,0,0,0,0,0,0,1,1,0,0,0,54.79,55.86,56.82,56.51,1.666666666666667,1,1,0,0,9,9,4,1,1260.8,3004002,1373949.4,1446900.8,0,3570.3882
